hour,day_of_week,is_weekend,is_rural,is_peak,distance_km,rain_factor,crowd_level,delay_minutes,eta_minutes
19,3,0,0,1,4.52,0.41,MEDIUM,13.3,14.5
4,2,0,1,0,1.98,0.51,MEDIUM,7.2,4.2
22,5,1,1,0,2.34,0.09,MEDIUM,4.4,2.8
4,3,0,0,0,7.29,0.05,LOW,6.4,10.3
19,2,0,1,1,6.8,0.25,MEDIUM,17.3,16.8
14,0,0,1,1,0.58,0.07,HIGH,15.1,0.5
17,0,0,1,1,7.02,0.21,MEDIUM,19.4,25.8
14,1,0,1,1,0.69,0.17,HIGH,16.2,1.4
1,2,0,0,0,3.94,0.05,LOW,2.7,4.2
12,2,0,1,0,1.01,0.12,LOW,2.9,1.6
3,3,0,1,0,7.77,0.14,LOW,6.9,10.0
9,3,0,1,1,7.79,0.23,HIGH,15.8,22.1
12,6,1,0,0,5.08,0.31,LOW,4.7,9.3
9,2,0,1,1,3.44,0.37,HIGH,18.4,10.4
8,1,0,0,1,4.34,0.28,HIGH,11.8,11.9
7,2,0,1,1,6.22,0.32,HIGH,17.0,18.0
2,5,1,0,0,2.17,0.13,LOW,2.7,1.6
15,3,0,1,1,3.81,0.32,HIGH,16.9,9.0
13,2,0,1,0,6.03,0.18,LOW,4.2,9.7
8,3,0,1,1,3.47,0.38,HIGH,16.7,9.5
20,2,0,0,0,0.74,0.43,LOW,7.4,0.5
10,4,0,1,1,4.31,0.28,HIGH,18.4,8.2
2,3,0,1,0,6.03,0.39,LOW,9.3,9.1
4,1,0,1,0,7.83,0.06,LOW,0.0,11.2
9,4,0,1,1,0.78,0.2,HIGH,14.8,3.5
12,5,1,0,0,4.55,0.32,LOW,5.2,6.9
3,2,0,1,0,3.87,0.03,LOW,3.8,6.7
23,6,1,0,0,2.32,0.34,LOW,7.8,2.3
12,5,1,1,0,5.28,0.1,LOW,0.1,9.2
11,3,0,0,0,1.73,0.24,MEDIUM,6.5,2.9
4,4,0,1,0,2.63,0.3,LOW,3.5,3.7
9,5,1,1,1,6.36,0.07,HIGH,13.4,14.1
23,1,0,1,0,3.95,0.3,LOW,5.2,8.3
8,6,1,0,1,7.95,0.13,MEDIUM,11.6,17.8
19,3,0,1,1,3.4,0.54,MEDIUM,23.7,10.0
6,4,0,1,0,3.97,0.42,LOW,7.0,8.1
1,5,1,0,0,2.75,0.44,LOW,7.2,3.0
21,4,0,0,0,2.27,0.53,LOW,5.7,3.8
23,4,0,0,0,7.42,0.14,LOW,3.5,9.9
22,5,1,1,0,6.12,0.17,LOW,1.3,8.5
6,0,0,1,0,3.0,0.28,LOW,5.6,3.3
7,2,0,0,1,5.75,0.28,MEDIUM,9.9,12.1
6,3,0,1,0,7.74,0.09,MEDIUM,1.4,12.4
20,3,0,1,0,1.06,0.04,LOW,3.5,0.6
22,6,1,1,0,2.48,0.31,LOW,3.8,4.6
13,6,1,0,0,2.0,0.41,LOW,3.9,3.3
18,6,1,1,1,7.02,0.35,MEDIUM,16.1,16.2
4,3,0,0,0,1.84,0.26,LOW,5.7,3.9
22,4,0,1,0,2.81,0.32,LOW,6.2,5.4
17,6,1,0,1,4.58,0.47,MEDIUM,11.4,7.0
19,5,1,1,1,5.16,0.1,MEDIUM,16.6,12.7
11,2,0,1,0,6.56,0.11,MEDIUM,5.4,11.6
22,1,0,1,0,3.55,0.25,MEDIUM,8.7,5.5
16,3,0,0,1,4.51,0.64,HIGH,15.9,12.0
12,5,1,1,0,7.74,0.58,LOW,2.3,17.6
1,2,0,0,0,2.73,0.33,LOW,6.3,3.1
12,2,0,1,0,2.36,0.1,LOW,5.8,3.2
6,0,0,1,0,5.83,0.11,LOW,5.9,10.2
9,5,1,1,1,6.28,0.17,HIGH,18.8,16.5
22,3,0,1,0,3.61,0.09,LOW,6.3,7.1
5,6,1,0,0,2.1,0.49,LOW,6.0,4.0
2,4,0,1,0,6.34,0.41,LOW,5.9,11.1
2,6,1,0,0,5.53,0.36,LOW,3.8,9.0
17,2,0,0,1,7.07,0.19,MEDIUM,10.0,13.7
10,2,0,1,1,6.83,0.46,HIGH,16.0,19.3
21,1,0,1,0,2.04,0.88,LOW,10.2,5.0
19,6,1,1,1,6.74,0.25,MEDIUM,14.8,22.7
4,0,0,0,0,1.81,0.16,LOW,4.4,3.2
18,2,0,1,1,6.98,0.16,HIGH,17.0,18.7
21,2,0,1,0,6.28,0.23,LOW,5.6,9.9
18,4,0,0,1,4.77,0.32,MEDIUM,15.8,9.5
14,4,0,1,1,5.32,0.18,HIGH,17.0,14.6
15,1,0,1,1,1.28,0.3,HIGH,17.2,4.3
23,5,1,1,0,0.8,0.18,LOW,7.3,0.5
8,1,0,1,1,2.98,0.51,HIGH,16.3,9.2
3,1,0,1,0,6.66,0.13,LOW,3.9,12.7
14,4,0,1,1,3.99,0.17,HIGH,15.6,11.8
11,6,1,0,0,2.18,0.43,LOW,6.5,3.2
22,6,1,1,0,6.76,0.58,LOW,7.3,11.9
2,6,1,1,0,2.21,0.27,LOW,1.9,3.5
22,5,1,1,0,6.62,0.51,LOW,3.2,11.0
13,4,0,1,0,3.9,0.17,MEDIUM,2.2,5.7
16,0,0,1,1,3.98,0.6,HIGH,18.7,10.4
18,3,0,1,1,2.55,0.23,HIGH,14.0,7.6
5,3,0,1,0,7.25,0.33,LOW,1.9,12.5
3,0,0,1,0,1.17,0.16,LOW,2.2,0.8
6,6,1,1,0,1.58,0.15,LOW,3.1,2.3
18,3,0,1,1,5.27,0.55,HIGH,16.6,21.3
16,5,1,1,1,6.88,0.26,HIGH,17.6,18.1
15,4,0,1,1,1.22,0.12,HIGH,16.8,2.2
14,3,0,1,1,6.0,0.53,MEDIUM,21.3,24.3
21,5,1,1,0,6.07,0.26,LOW,5.5,10.4
7,4,0,1,1,4.86,0.22,HIGH,14.5,15.8
18,5,1,1,1,4.15,0.31,MEDIUM,17.4,7.8
7,0,0,0,1,2.91,0.43,HIGH,13.6,8.1
17,1,0,1,1,3.14,0.15,HIGH,17.5,8.5
15,0,0,1,1,5.56,0.48,HIGH,19.0,17.9
19,3,0,1,1,0.99,0.2,HIGH,16.9,0.5
18,4,0,0,1,4.89,0.04,HIGH,13.8,10.4
9,5,1,1,1,2.59,0.15,HIGH,18.7,8.7
16,3,0,0,1,4.0,0.21,HIGH,10.7,8.1
12,3,0,0,0,4.69,0.04,LOW,1.1,6.0
12,1,0,1,0,7.14,0.37,LOW,2.3,12.1
6,6,1,1,0,4.84,0.43,LOW,6.8,12.2
9,3,0,1,1,2.2,0.35,MEDIUM,15.0,4.7
1,1,0,1,0,1.1,0.38,LOW,4.4,3.0
3,4,0,1,0,5.2,0.22,LOW,5.7,8.5
5,4,0,0,0,4.59,0.15,LOW,6.6,5.8
23,5,1,1,0,5.54,0.3,LOW,3.9,8.8
17,6,1,1,1,3.95,0.13,HIGH,19.2,7.7
22,1,0,0,0,6.69,0.39,LOW,4.9,8.2
5,0,0,1,0,7.4,0.51,LOW,9.5,12.8
22,4,0,0,0,0.8,0.36,LOW,3.0,1.0
16,6,1,1,1,6.08,0.38,HIGH,17.5,15.8
13,5,1,1,0,0.76,0.13,LOW,3.2,0.9
23,0,0,1,0,3.84,0.16,LOW,5.6,5.0
10,4,0,0,1,3.96,0.3,HIGH,11.8,8.0
18,4,0,1,1,5.72,0.27,HIGH,18.1,15.7
1,5,1,0,0,3.14,0.11,LOW,4.8,3.7
2,5,1,1,0,6.66,0.3,LOW,8.0,12.4
10,2,0,0,1,3.07,0.28,MEDIUM,10.2,6.7
5,3,0,0,0,3.07,0.26,LOW,5.6,6.2
13,3,0,0,0,2.17,0.34,LOW,8.3,3.4
18,0,0,1,1,5.63,0.28,HIGH,18.1,15.5
15,3,0,1,1,1.07,0.27,HIGH,19.3,2.8
20,0,0,1,0,3.22,0.26,LOW,2.4,3.7
21,6,1,1,0,2.5,0.08,LOW,0.5,3.9
23,4,0,1,0,2.22,0.2,MEDIUM,5.7,3.7
6,2,0,0,0,0.96,0.52,LOW,7.6,3.7
7,2,0,1,1,1.93,0.17,HIGH,13.6,3.9
18,4,0,0,1,3.85,0.28,MEDIUM,12.2,8.7
19,5,1,1,1,4.28,0.29,MEDIUM,16.1,8.7
15,1,0,1,1,2.52,0.4,HIGH,17.4,9.2
21,1,0,1,0,5.38,0.12,LOW,3.2,8.2
6,3,0,0,0,3.02,0.31,LOW,5.0,4.7
8,5,1,1,1,3.25,0.28,HIGH,19.7,7.6
12,0,0,0,0,6.37,0.26,LOW,6.2,8.3
0,6,1,1,0,4.64,0.29,LOW,3.7,8.2
7,2,0,0,1,7.65,0.51,HIGH,18.0,18.6
23,3,0,1,0,3.19,0.11,LOW,3.3,5.3
21,4,0,1,0,6.71,0.48,LOW,6.1,10.4
3,5,1,1,0,6.04,0.08,LOW,3.5,8.4
2,2,0,0,0,7.18,0.06,LOW,2.8,8.6
2,0,0,1,0,7.68,0.5,LOW,5.8,13.4
21,0,0,0,0,0.56,0.53,LOW,2.7,2.1
12,1,0,1,0,1.16,0.76,LOW,6.5,3.0
7,3,0,0,1,5.56,0.19,HIGH,17.0,11.6
6,4,0,1,0,3.43,0.26,LOW,5.2,4.8
0,2,0,1,0,6.64,0.34,LOW,4.7,12.3
15,6,1,1,1,0.59,0.14,HIGH,17.9,0.5
5,0,0,0,0,6.55,0.2,MEDIUM,3.3,9.1
6,2,0,0,0,1.51,0.28,LOW,6.0,2.4
11,4,0,1,0,2.68,0.55,LOW,9.3,3.8
22,2,0,0,0,7.77,0.48,LOW,6.4,10.7
8,3,0,1,1,0.89,0.27,HIGH,13.2,2.5
10,1,0,0,1,3.12,0.2,HIGH,11.3,4.2
9,2,0,1,1,1.13,0.36,HIGH,18.2,1.8
20,5,1,1,0,6.9,0.47,LOW,6.9,10.3
0,1,0,1,0,5.77,0.45,MEDIUM,7.2,9.3
17,4,0,1,1,6.5,0.14,MEDIUM,12.8,14.6
3,1,0,1,0,4.45,0.17,LOW,4.8,7.7
4,2,0,0,0,3.18,0.34,LOW,4.5,5.8
8,2,0,1,1,0.52,0.18,HIGH,15.7,0.9
16,5,1,0,1,2.58,0.18,HIGH,10.7,4.3
2,0,0,0,0,4.36,0.48,LOW,7.7,4.5
15,5,1,1,1,5.48,0.29,HIGH,17.5,12.3
4,2,0,1,0,2.22,0.38,LOW,6.5,1.9
15,6,1,1,1,1.54,0.27,MEDIUM,18.6,2.4
2,1,0,0,0,2.01,0.6,LOW,4.9,3.3
19,5,1,0,1,3.16,0.41,MEDIUM,15.3,6.6
14,5,1,0,1,1.61,0.1,HIGH,13.6,3.0
2,6,1,1,0,1.68,0.16,LOW,3.5,3.4
19,6,1,0,1,0.83,0.14,LOW,13.8,2.7
13,6,1,1,0,6.93,0.25,LOW,4.2,10.3
15,0,0,1,1,2.15,0.47,HIGH,14.5,7.3
16,2,0,1,1,6.66,0.24,HIGH,17.1,18.1
23,2,0,0,0,3.79,0.35,LOW,3.3,6.1
19,4,0,0,1,5.24,0.34,HIGH,13.0,13.1
22,0,0,1,0,1.07,0.11,LOW,6.6,1.4
17,4,0,0,1,4.88,0.45,MEDIUM,13.5,12.0
17,4,0,0,1,2.67,0.2,MEDIUM,15.2,5.9
21,4,0,1,0,1.21,0.52,LOW,5.2,2.5
13,3,0,1,0,7.31,0.08,LOW,4.4,9.6
17,4,0,1,1,5.03,0.07,HIGH,16.1,13.3
14,5,1,1,1,2.31,0.32,MEDIUM,16.6,6.1
14,1,0,1,1,3.65,0.1,HIGH,15.3,9.1
5,5,1,1,0,3.18,0.11,LOW,1.7,3.0
14,5,1,0,1,5.75,0.22,MEDIUM,13.4,10.9
17,2,0,1,1,5.06,0.23,HIGH,18.5,13.5
3,3,0,1,0,0.65,0.29,MEDIUM,0.0,0.6
22,4,0,1,0,1.98,0.25,LOW,6.2,3.1
7,2,0,1,1,4.09,0.49,HIGH,15.8,11.8
14,0,0,0,1,3.84,0.6,MEDIUM,16.6,8.9
2,0,0,1,0,4.38,0.4,LOW,3.4,7.4
14,2,0,1,1,5.86,0.57,HIGH,18.8,16.2
12,1,0,0,0,5.62,0.25,LOW,0.9,8.2
8,2,0,1,1,3.3,0.1,HIGH,14.1,8.0
1,2,0,0,0,7.08,0.35,LOW,7.5,10.8
23,3,0,1,0,0.97,0.37,LOW,6.4,1.6
7,0,0,1,1,4.88,0.47,HIGH,18.9,14.8
19,0,0,0,1,7.62,0.1,HIGH,11.6,18.9
16,4,0,1,1,4.62,0.19,HIGH,16.5,13.3
12,5,1,1,0,3.91,0.18,LOW,7.1,5.3
0,2,0,1,0,1.5,0.16,MEDIUM,3.7,2.0
1,2,0,1,0,6.58,0.18,LOW,4.1,8.3
14,1,0,0,1,3.3,0.37,MEDIUM,15.4,6.4
11,6,1,0,0,5.76,0.34,LOW,5.0,7.3
13,6,1,1,0,1.98,0.44,LOW,4.8,4.5
1,0,0,1,0,0.81,0.18,LOW,3.5,1.4
17,1,0,0,1,2.79,0.23,MEDIUM,12.0,5.3
21,3,0,0,0,2.61,0.24,LOW,2.3,3.1
6,4,0,1,0,7.05,0.27,MEDIUM,1.4,12.0
22,1,0,0,0,6.99,0.09,LOW,3.4,9.1
5,0,0,1,0,4.5,0.1,MEDIUM,4.3,9.4
13,3,0,1,0,0.64,0.51,MEDIUM,7.8,1.3
7,2,0,0,1,2.21,0.59,HIGH,12.5,4.7
21,3,0,1,0,5.29,0.43,LOW,8.5,8.7
1,5,1,1,0,1.26,0.37,LOW,1.6,0.7
16,1,0,1,1,5.75,0.06,HIGH,16.9,11.9
4,0,0,1,0,0.59,0.34,MEDIUM,5.1,1.6
13,1,0,1,0,5.62,0.42,LOW,5.2,9.2
23,2,0,0,0,6.83,0.05,LOW,1.2,9.8
19,6,1,1,1,4.02,0.29,MEDIUM,16.4,10.1
20,2,0,1,0,6.72,0.43,LOW,5.0,11.3
20,0,0,1,0,6.36,0.06,LOW,5.5,9.4
21,5,1,1,0,5.54,0.17,LOW,2.6,7.6
2,4,0,1,0,3.84,0.31,LOW,3.7,6.3
4,3,0,1,0,2.54,0.21,LOW,5.1,3.8
15,3,0,1,1,6.96,0.16,HIGH,15.3,15.2
17,2,0,0,1,5.36,0.15,MEDIUM,9.9,11.2
16,1,0,1,1,6.49,0.48,HIGH,14.2,21.6
10,6,1,0,1,4.64,0.14,MEDIUM,15.3,9.5
16,1,0,1,1,1.79,0.31,HIGH,17.3,2.8
15,5,1,0,1,7.85,0.22,MEDIUM,15.4,21.3
22,4,0,1,0,1.87,0.17,LOW,4.5,3.4
1,1,0,0,0,7.33,0.23,LOW,6.3,11.4
3,3,0,1,0,2.06,0.11,LOW,7.1,3.8
20,6,1,0,0,3.3,0.21,LOW,6.3,4.8
6,1,0,1,0,3.8,0.42,MEDIUM,8.7,6.4
1,6,1,0,0,7.41,0.32,LOW,7.9,11.0
5,4,0,0,0,7.16,0.19,LOW,2.4,8.4
16,3,0,0,1,6.67,0.21,HIGH,12.1,12.3
6,6,1,1,0,3.33,0.22,LOW,6.9,5.5
4,1,0,1,0,0.53,0.41,LOW,4.2,0.5
4,3,0,0,0,5.61,0.11,LOW,3.7,8.6
19,2,0,1,1,3.58,0.36,MEDIUM,17.1,10.0
15,2,0,1,1,6.18,0.28,HIGH,16.6,18.3
18,5,1,1,1,6.46,0.51,LOW,18.8,26.2
8,2,0,1,1,3.8,0.18,HIGH,16.0,11.6
4,1,0,1,0,6.11,0.43,LOW,4.4,10.6
7,4,0,1,1,6.8,0.16,HIGH,16.8,18.6
8,3,0,1,1,7.46,0.12,HIGH,15.5,19.7
4,6,1,1,0,4.87,0.42,LOW,8.0,7.4
9,0,0,1,1,6.34,0.23,HIGH,16.1,16.1
1,2,0,0,0,4.21,0.59,LOW,7.7,8.5
8,2,0,1,1,0.81,0.31,HIGH,16.4,2.0
10,0,0,1,1,1.66,0.17,MEDIUM,12.2,2.5
3,6,1,1,0,1.46,0.19,LOW,5.4,1.1
21,6,1,0,0,1.79,0.54,LOW,9.7,2.6
21,0,0,1,0,0.58,0.2,LOW,4.5,2.0
21,6,1,1,0,6.94,0.28,LOW,6.0,10.0
1,1,0,1,0,4.7,0.18,LOW,4.4,7.1
22,6,1,1,0,3.37,0.36,LOW,5.2,4.8
5,3,0,1,0,3.57,0.66,LOW,10.0,7.3
13,6,1,0,0,3.98,0.32,LOW,6.5,5.3
0,2,0,1,0,1.05,0.11,LOW,3.2,2.2
17,4,0,1,1,2.56,0.17,HIGH,14.3,5.6
6,1,0,1,0,6.89,0.3,LOW,8.5,10.0
0,1,0,0,0,6.08,0.33,LOW,5.3,6.3
0,6,1,1,0,4.73,0.47,LOW,7.7,10.3
0,4,0,1,0,4.11,0.34,LOW,2.8,6.2
23,4,0,1,0,2.44,0.43,LOW,1.2,3.5
3,5,1,1,0,4.03,0.23,LOW,2.5,7.6
3,4,0,0,0,4.98,0.15,LOW,5.2,7.6
17,6,1,1,1,5.84,0.29,MEDIUM,15.6,16.6
10,6,1,1,1,1.75,0.28,MEDIUM,14.4,3.4
0,0,0,1,0,6.6,0.12,LOW,3.7,9.6
9,2,0,1,1,3.09,0.15,HIGH,15.8,9.6
8,5,1,1,1,4.27,0.64,HIGH,20.7,8.3
22,6,1,0,0,5.06,0.24,LOW,4.2,6.7
3,0,0,1,0,4.16,0.22,LOW,7.0,5.9
5,5,1,1,0,4.79,0.31,LOW,6.8,8.8
15,2,0,1,1,1.34,0.41,HIGH,15.7,3.6
1,5,1,0,0,3.74,0.28,LOW,8.2,5.8
22,0,0,1,0,2.6,0.1,LOW,6.7,4.8
17,3,0,0,1,1.15,0.34,MEDIUM,12.9,2.9
9,6,1,1,1,1.94,0.24,HIGH,18.6,6.5
23,2,0,1,0,5.02,0.73,LOW,11.3,9.7
23,1,0,1,0,1.98,0.48,LOW,7.3,2.9
16,2,0,1,1,1.86,0.08,HIGH,15.6,5.4
12,2,0,1,0,4.65,0.28,LOW,4.8,6.8
23,2,0,1,0,7.29,0.35,LOW,2.9,9.9
17,3,0,1,1,6.42,0.21,HIGH,18.4,16.0
21,6,1,1,0,7.29,0.47,LOW,7.2,12.0
12,0,0,1,0,4.87,0.24,LOW,3.7,9.7
16,6,1,1,1,3.57,0.18,HIGH,13.6,8.9
4,1,0,0,0,5.97,0.4,LOW,2.6,9.9
10,0,0,1,1,2.46,0.5,HIGH,16.7,11.1
6,5,1,0,0,1.09,0.47,LOW,6.0,1.7
9,5,1,1,1,3.08,0.12,HIGH,17.2,8.7
16,5,1,1,1,2.74,0.22,MEDIUM,18.8,9.2
14,0,0,0,1,5.57,0.28,HIGH,14.3,10.9
17,4,0,1,1,4.64,0.51,MEDIUM,20.5,14.1
22,3,0,1,0,1.54,0.14,MEDIUM,4.1,1.6
21,4,0,1,0,7.31,0.2,LOW,4.1,11.0
18,6,1,1,1,4.95,0.33,HIGH,17.3,12.5
1,5,1,0,0,3.93,0.44,LOW,2.9,4.9
3,3,0,0,0,7.53,0.11,LOW,5.8,9.8
2,0,0,1,0,1.23,0.09,LOW,2.3,1.2
6,5,1,1,0,6.42,0.36,LOW,4.2,13.5
23,0,0,0,0,3.23,0.23,LOW,3.8,5.4
17,3,0,1,1,5.72,0.21,MEDIUM,19.8,15.0
9,0,0,1,1,7.48,0.24,HIGH,14.8,22.0
6,0,0,1,0,4.38,0.23,LOW,4.5,8.7
7,1,0,1,1,0.67,0.58,HIGH,18.4,2.6
5,6,1,0,0,0.72,0.26,LOW,3.9,1.1
21,4,0,1,0,2.98,0.63,LOW,8.2,6.8
0,4,0,1,0,6.36,0.18,LOW,1.3,8.4
3,4,0,1,0,2.66,0.33,LOW,7.6,5.1
13,2,0,0,0,3.01,0.47,LOW,5.9,6.6
16,1,0,1,1,6.38,0.42,HIGH,17.8,22.2
19,5,1,0,1,1.37,0.53,HIGH,16.6,2.0
17,5,1,0,1,6.85,0.19,LOW,14.3,15.0
10,5,1,1,1,2.49,0.24,MEDIUM,15.4,8.2
20,4,0,1,0,0.88,0.62,LOW,2.9,1.8
13,6,1,1,0,1.38,0.19,LOW,4.2,2.4
8,4,0,0,1,7.64,0.13,HIGH,11.5,19.4
14,6,1,0,1,3.88,0.33,HIGH,11.8,8.3
11,1,0,1,0,2.42,0.46,LOW,6.4,5.0
9,6,1,1,1,4.41,0.13,HIGH,16.7,12.7
18,0,0,1,1,5.62,0.36,MEDIUM,16.6,16.0
23,4,0,0,0,2.89,0.07,LOW,4.0,3.9
18,5,1,1,1,5.94,0.17,HIGH,18.3,18.1
5,0,0,1,0,2.39,0.23,LOW,7.7,1.4
19,4,0,1,1,1.34,0.58,MEDIUM,17.1,4.1
23,3,0,1,0,4.62,0.35,LOW,7.3,6.3
5,2,0,1,0,1.63,0.42,LOW,4.9,4.8
7,4,0,1,1,7.55,0.55,HIGH,16.5,25.9
0,3,0,1,0,0.5,0.18,LOW,5.4,2.6
21,1,0,1,0,6.17,0.31,LOW,3.1,9.2
16,3,0,0,1,2.6,0.34,HIGH,10.0,4.5
16,1,0,1,1,6.85,0.51,HIGH,17.6,26.8
23,4,0,1,0,0.95,0.12,LOW,2.6,2.4
14,1,0,1,1,7.65,0.56,HIGH,18.7,22.9
6,3,0,1,0,1.26,0.15,LOW,4.2,1.4
18,6,1,1,1,6.41,0.51,MEDIUM,19.6,18.3
21,2,0,0,0,4.38,0.21,LOW,1.0,7.3
22,0,0,1,0,3.73,0.42,LOW,5.0,7.2
2,0,0,1,0,2.6,0.03,LOW,0.0,4.5
21,2,0,1,0,6.81,0.3,LOW,5.6,12.2
10,5,1,1,1,2.0,0.26,MEDIUM,18.3,4.3
19,0,0,1,1,5.91,0.1,MEDIUM,15.1,14.4
18,4,0,0,1,3.84,0.52,MEDIUM,13.0,9.9
8,5,1,1,1,7.99,0.37,HIGH,15.0,22.1
9,4,0,1,1,5.09,0.2,HIGH,18.8,19.0
1,3,0,0,0,1.28,0.12,LOW,5.5,1.1
0,3,0,1,0,3.65,0.2,LOW,5.7,5.1
15,5,1,1,1,1.0,0.37,HIGH,18.7,3.2
17,5,1,1,1,2.64,0.51,MEDIUM,18.6,9.6
22,5,1,1,0,3.07,0.56,LOW,10.5,6.7
16,5,1,1,1,6.9,0.49,HIGH,19.5,32.0
5,1,0,0,0,6.78,0.26,LOW,3.6,10.0
13,6,1,0,0,0.59,0.1,LOW,0.4,0.5
22,5,1,0,0,4.49,0.25,LOW,0.0,6.0
14,6,1,1,1,2.18,0.28,MEDIUM,16.1,5.7
13,5,1,0,0,2.9,0.08,LOW,4.7,3.8
23,3,0,1,0,0.66,0.32,LOW,6.8,1.3
21,4,0,1,0,6.12,0.49,LOW,5.6,10.9
2,6,1,1,0,7.63,0.05,LOW,1.2,12.8
23,3,0,1,0,2.14,0.6,LOW,3.9,6.5
22,0,0,0,0,3.06,0.05,LOW,3.3,5.3
18,1,0,1,1,2.05,0.4,HIGH,17.7,6.0
11,1,0,0,0,7.48,0.64,LOW,2.0,13.1
1,4,0,1,0,0.57,0.29,LOW,4.8,0.5
2,5,1,1,0,4.88,0.65,LOW,8.7,8.0
17,3,0,1,1,7.03,0.06,HIGH,15.7,18.4
0,0,0,1,0,1.9,0.25,LOW,4.5,2.0
19,3,0,0,1,4.92,0.16,HIGH,12.5,9.9
20,5,1,1,0,0.88,0.24,LOW,5.4,4.0
5,5,1,0,0,6.61,0.38,LOW,3.9,10.5
4,2,0,1,0,2.56,0.45,LOW,8.7,4.1
0,3,0,1,0,7.92,0.63,LOW,7.9,14.0
18,4,0,1,1,7.42,0.31,HIGH,16.9,24.5
0,3,0,0,0,5.99,0.13,LOW,3.9,7.4
20,1,0,1,0,4.23,0.53,LOW,5.4,4.8
20,0,0,1,0,6.25,0.06,LOW,6.2,7.9
15,6,1,1,1,1.48,0.45,MEDIUM,20.3,3.1
11,4,0,1,0,2.83,0.49,LOW,6.1,4.3
21,2,0,1,0,0.7,0.05,LOW,4.4,1.2
7,0,0,1,1,5.34,0.47,HIGH,22.1,15.4
15,0,0,1,1,6.54,0.18,HIGH,17.1,12.8
0,6,1,1,0,7.6,0.25,LOW,1.8,14.3
3,1,0,1,0,5.65,0.44,LOW,7.0,7.7
9,1,0,1,1,5.99,0.33,HIGH,13.7,18.0
10,1,0,1,1,7.22,0.37,MEDIUM,15.3,19.5
16,4,0,1,1,7.52,0.19,HIGH,16.0,22.3
22,3,0,1,0,4.18,0.32,LOW,5.4,7.2
6,0,0,1,0,1.32,0.37,LOW,7.4,3.0
11,3,0,1,0,4.0,0.42,MEDIUM,9.5,7.2
20,3,0,1,0,4.67,0.39,LOW,5.8,8.0
6,1,0,1,0,5.24,0.2,LOW,4.8,9.2
11,3,0,1,0,7.92,0.46,MEDIUM,7.1,14.8
14,0,0,1,1,7.38,0.18,HIGH,14.4,14.8
1,0,0,0,0,3.47,0.39,LOW,3.6,5.0
13,5,1,1,0,1.35,0.1,LOW,2.6,0.9
12,2,0,1,0,2.11,0.21,LOW,4.1,3.0
3,4,0,1,0,1.8,0.16,LOW,2.0,4.2
13,3,0,1,0,3.17,0.33,MEDIUM,4.3,6.3
13,4,0,1,0,7.07,0.26,MEDIUM,5.6,12.1
15,4,0,0,1,3.78,0.2,HIGH,13.3,9.2
6,4,0,1,0,4.75,0.22,LOW,3.2,8.1
18,6,1,0,1,1.84,0.32,MEDIUM,11.2,5.0
1,5,1,1,0,4.2,0.32,LOW,1.8,9.4
9,4,0,0,1,7.05,0.13,HIGH,12.6,10.3
17,5,1,0,1,6.3,0.61,MEDIUM,15.2,12.3
16,0,0,1,1,1.11,0.23,HIGH,15.1,1.6
4,6,1,1,0,6.97,0.22,LOW,0.9,11.5
11,3,0,1,0,2.55,0.7,LOW,8.2,3.5
5,5,1,0,0,5.49,0.22,LOW,5.1,8.4
21,2,0,1,0,1.6,0.01,LOW,1.5,2.1
8,4,0,1,1,5.56,0.51,HIGH,15.9,16.5
19,6,1,1,1,0.77,0.38,MEDIUM,20.8,3.7
0,2,0,1,0,5.0,0.4,LOW,5.3,7.3
21,0,0,0,0,5.34,0.34,LOW,3.3,6.2
14,0,0,1,1,2.33,0.21,HIGH,17.4,6.8
20,1,0,1,0,7.53,0.38,LOW,2.7,11.4
5,4,0,1,0,0.84,0.43,LOW,5.6,1.8
18,1,0,1,1,7.19,0.39,MEDIUM,18.2,21.8
17,6,1,0,1,3.36,0.18,HIGH,12.5,5.7
5,2,0,0,0,5.85,0.39,LOW,5.3,9.2
12,3,0,1,0,5.39,0.51,MEDIUM,5.2,9.3
0,1,0,1,0,1.76,0.13,LOW,2.8,3.5
22,0,0,0,0,2.89,0.71,LOW,10.1,2.6
22,4,0,1,0,4.47,0.16,LOW,2.6,8.6
12,2,0,1,0,6.85,0.18,LOW,3.5,10.4
6,5,1,1,0,7.66,0.65,LOW,3.1,13.4
14,6,1,1,1,0.65,0.49,MEDIUM,21.6,1.6
11,6,1,1,0,3.14,0.24,LOW,4.1,4.4
0,0,0,0,0,5.51,0.34,LOW,5.7,8.4
14,5,1,1,1,4.46,0.04,HIGH,18.6,8.2
3,6,1,1,0,7.57,0.04,LOW,2.1,9.6
12,3,0,1,0,0.63,0.64,LOW,4.8,2.1
22,4,0,0,0,3.78,0.25,LOW,5.5,6.9
4,3,0,1,0,5.52,0.36,LOW,5.7,9.5
1,6,1,1,0,2.13,0.16,LOW,7.7,5.1
22,3,0,1,0,5.94,0.23,LOW,4.9,7.6
0,6,1,0,0,1.11,0.14,LOW,5.3,0.6
15,4,0,1,1,3.88,0.32,HIGH,17.2,9.3
22,4,0,1,0,5.57,0.06,LOW,1.7,7.6
5,5,1,1,0,2.5,0.06,MEDIUM,0.5,4.0
22,3,0,1,0,1.05,0.27,LOW,6.1,1.8
15,2,0,0,1,7.68,0.2,HIGH,10.3,17.1
